TeamNumber,GameNumber,GStatNumber,GameDate,GameType,Location,Innings,HomeTeam,Opponent,OpponentTeamNumber,OpponentGStatNumber,DP,Runs,RunsInning1,RunsInning2,RunsInning3,RunsInning4,RunsInning5,RunsInning6,RunsInning7,RunsInning8,RunsInning9,RunsInningX,OppRuns,OppRunsInning1,OppRunsInning2,OppRunsInning3,OppRunsInning4,OppRunsInning5,OppRunsInning6,OppRunsInning7,OppRunsInning8,OppRunsInning9,OppRunsInningX,Notes
433,18,6156,"03/03/23 00:00:00",1,"BG",7,1,"Bombers (Red) W23",420,0,0,13,2,0,3,0,3,0,5,0,0,0,12,3,2,2,3,2,0,0,0,0,0,
433,19,6169,"03/08/23 00:00:00",1,"8 Mar 2023  (144)",7,0,"Wolverines (Blue) W23",434,0,0,18,2,0,3,2,5,1,5,0,0,0,4,2,0,0,0,0,2,0,0,0,0,
433,20,6180,"03/10/23 00:00:00",1,"BG",7,1,"Tigers (Blue) W23",430,0,0,24,3,4,5,1,0,5,6,0,0,0,23,1,1,3,4,5,5,4,0,0,0,
433,21,6195,"03/15/23 00:00:00",1,"buffalo glen 9am",7,0,"Rebels (Red) W23",424,0,0,23,5,5,5,2,5,1,0,0,0,0,15,5,1,2,5,0,0,2,0,0,0,
433,22,6216,"03/17/23 00:00:00",1,"BG",7,0,"Wild (Red) W23",432,0,0,24,5,0,2,5,5,5,2,0,0,0,15,3,5,0,5,2,0,0,0,0,0,
434,1,5892,"01/04/23 00:00:00",1,"Buffalo Glen",7,0,"Tigers (Blue) W23",430,0,0,10,1,0,0,0,2,1,6,0,0,0,13,2,4,2,2,3,0,0,0,0,0,
434,2,5894,"01/06/23 00:00:00",1,"Buffalo Glen",78,0,"Sultans (Blue) W23",428,0,0,18,5,0,5,1,2,5,0,0,0,0,17,4,4,2,1,1,5,0,0,0,0,
434,3,5919,"01/11/23 00:00:00",1,"BUFFALO GLEN (20)",7,0,"Team USA (Red) W23",429,0,0,17,3,0,2,3,4,1,4,0,0,0,14,4,0,4,3,0,2,1,0,0,0,
434,4,5940,"01/13/23 00:00:00",1,"BUFFALO GLEN  (30)",1,1,"Stingers (Blue) W23",427,0,0,20,3,5,5,5,0,2,0,0,0,0,9,5,0,1,0,1,1,1,0,0,0,
434,5,5948,"01/18/23 00:00:00",1,"BUFFALO GLEN (34)",7,0,"Warhawks (Blue) W23",431,0,0,16,0,5,1,3,0,0,7,0,0,0,11,3,0,1,5,2,0,0,0,0,0,
434,6,5962,"01/20/23 00:00:00",1,"BUFFALO GLEN  (41)",7,0,"Stars (Red) W23",426,0,0,4,1,0,0,1,0,1,1,0,0,0,16,0,0,4,5,4,3,0,0,0,0,
434,7,5990,"01/25/23 00:00:00",1,"Buffalo Field 4 1200",7,1,"Avalanche (Blue) W23",419,0,0,13,3,1,5,0,1,3,0,0,0,0,7,4,0,0,0,0,3,0,0,0,0,
434,8,5995,"01/27/23 00:00:00",1,"BG",7,1,"Patriots (Blue) W23",423,0,0,17,2,5,0,0,5,5,0,0,0,0,10,1,5,0,0,4,0,0,0,0,0,
434,9,6026,"02/01/23 00:00:00",1,"BG",7,1,"Relics (Red) W23",425,0,0,11,0,0,0,0,0,0,7,2,2,0,18,5,0,5,0,4,3,1,0,0,0,
434,10,6034,"02/08/23 00:00:00",1,"BG",7,1,"Tigers (Blue) W23",430,0,0,8,3,0,0,1,0,3,1,0,0,0,15,3,0,5,0,4,1,2,0,0,0,
434,11,6061,"02/10/23 00:00:00",1,"BG",7,0,"Rebels (Red) W23",424,0,0,15,5,1,1,5,0,3,0,0,0,0,16,3,2,3,5,1,2,0,0,0,0,
434,12,6076,"02/15/23 00:00:00",1,"BG",7,1,"Buckeyes (Red) W23",421,0,0,8,5,2,0,0,1,0,0,0,0,0,14,2,0,3,0,0,0,9,0,0,0,
434,13,6088,"02/17/23 00:00:00",1,"BG",7,1,"Sultans (Blue) W23",428,0,0,14,5,2,2,0,1,2,2,0,0,0,23,2,5,5,2,4,2,3,0,0,0,
434,14,6109,"02/22/23 00:00:00",1,"BG",7,0,"Stingers (Blue) W23",427,0,0,15,4,1,2,5,1,0,2,0,0,0,17,3,1,2,5,4,2,0,0,0,0,
434,15,6116,"02/24/23 00:00:00",1,"24 Feb 2023 (117)",7,1,"Bombers (Red) W23",420,0,0,12,2,0,4,3,2,1,0,0,0,0,9,0,3,4,2,0,0,0,0,0,0,
434,16,6136,"03/01/23 00:00:00",1,"BG",7,1,"Warhawks (Blue) W23",431,0,0,11,0,0,0,0,0,9,2,0,0,0,16,2,0,5,4,0,5,0,0,0,0,
434,17,6147,"03/03/23 00:00:00",1,"BG",7,0,"Avalanche (Blue) W23",419,0,0,19,1,1,5,5,1,3,3,0,0,0,16,5,0,4,3,3,1,0,0,0,0,
434,18,6170,"03/08/23 00:00:00",1,"8 Mar 2023  (144)",7,1,"Wildcats (Red) W23",433,0,0,4,2,0,0,0,0,2,0,0,0,0,18,2,0,3,2,5,1,5,0,0,0,
434,19,6181,"03/10/23 00:00:00",1,"BG",5,0,"Wild (Red) W23",432,0,0,3,1,0,2,0,0,0,0,0,0,0,18,5,5,5,1,2,0,0,0,0,0,
434,20,6208,"03/15/23 00:00:00",1,"Buffalo Glen 12:30",7,0,"Patriots (Blue) W23",423,0,0,13,3,0,3,0,1,0,6,0,0,0,14,0,1,5,1,3,3,1,0,0,0,
434,21,6211,"03/17/23 00:00:00",1,"BG",7,1,"Clippers (Blue) W23",422,0,0,25,3,4,3,5,5,5,0,0,0,0,16,3,3,3,2,0,3,2,0,0,0,
434,22,6230,"03/22/23 00:00:00",1,"Buffalo Glen game # (174)",7,0,"Clippers (Blue) W23",422,0,0,12,5,0,0,0,0,0,7,0,0,0,18,5,0,5,2,4,2,0,0,0,0,
435,1,6241,"05/03/23 00:00:00",1,"3 May 23   (3)",7,0,"Team USA S23",441,0,0,10,0,5,2,1,0,1,1,0,0,0,12,2,0,3,2,4,1,0,0,0,0,
435,2,6248,"05/05/23 00:00:00",1,"Everglades",7,1,"Sultans S23",439,0,0,13,0,3,4,0,3,2,1,0,0,0,15,2,0,4,5,0,4,0,0,0,0,
435,3,6255,"05/12/23 00:00:00",1,,7,1,"Stars S23",438,0,0,16,2,0,1,2,5,4,2,0,0,0,14,2,4,2,0,1,5,0,0,0,0,
435,4,6266,"05/17/23 00:00:00",1,,7,1,"Giants S23",436,0,0,15,5,2,0,2,0,0,6,0,0,0,14,5,3,2,1,0,0,3,0,0,0,
435,5,6267,"05/19/23 00:00:00",1,,7,0,"Roadrunners S23",437,0,0,14,1,5,5,0,2,1,0,0,0,0,17,5,4,1,5,1,1,0,0,0,0,
435,6,6277,"05/24/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,12,1,4,2,3,0,0,2,0,0,0,15,5,5,0,0,1,4,0,0,0,0,
435,7,6282,"05/26/23 00:00:00",1,,7,1,"Team USA S23",441,0,0,16,3,2,2,1,1,5,2,0,0,0,15,5,0,5,1,2,2,0,0,0,0,
435,8,6289,"05/31/23 00:00:00",1,"Everglades 31 Mar 2023  (27)",7,0,"Sultans S23",439,0,0,9,0,2,1,1,3,1,1,0,0,0,10,0,3,0,3,3,0,1,0,0,0,
435,9,6301,"06/07/23 00:00:00",1,,7,0,"Stars S23",438,0,0,15,1,4,3,0,0,5,2,0,0,0,8,2,0,0,2,3,1,0,0,0,0,
435,10,6303,"06/09/23 00:00:00",1,,7,0,"Giants S23",436,0,0,6,1,1,0,0,1,2,1,0,0,0,13,0,2,3,2,4,2,0,0,0,0,
435,11,6314,"06/14/23 00:00:00",1,,7,1,"Roadrunners S23",437,0,0,12,3,0,1,0,5,3,0,0,0,0,16,3,0,0,5,0,0,8,0,0,0,
435,12,6318,"06/16/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,15,5,0,0,5,0,5,0,0,0,0,17,5,0,3,4,1,4,0,0,0,0,
435,13,6330,"06/30/23 00:00:00",1,,7,1,"Stars S23",438,0,0,13,0,0,0,2,8,3,0,0,0,0,25,3,5,3,4,5,5,0,0,0,0,
435,14,6337,"07/07/23 00:00:00",1,,7,0,"Giants S23",436,0,0,10,0,0,4,2,2,2,0,0,0,0,18,5,0,2,0,5,6,0,0,0,0,
435,15,6339,"07/12/23 00:00:00",1,,7,0,"Roadrunners S23",437,0,0,5,0,1,1,1,0,2,0,0,0,0,14,2,1,1,5,0,5,0,0,0,0,
435,16,6345,"07/14/23 00:00:00",1,,7,0,"Wolverines S23",440,0,0,16,2,1,5,1,5,0,2,0,0,0,11,1,1,3,6,0,0,0,0,0,0,
436,1,6237,"05/03/23 00:00:00",1,"3 mau 23   (1)",7,0,"Wolverines S23",440,0,0,11,0,0,2,2,3,3,1,0,0,0,21,5,1,5,0,5,5,0,0,0,0,
436,2,6251,"05/10/23 00:00:00",1,,7,0,"Team USA S23",441,0,0,13,5,0,1,4,1,1,1,0,0,0,17,4,0,3,0,5,5,0,0,0,0,
436,3,6258,"05/12/23 00:00:00",1,,7,1,"Sultans S23",439,0,0,14,4,0,3,3,2,2,0,0,0,0,16,5,2,0,2,1,5,1,0,0,0,
436,4,6265,"05/17/23 00:00:00",1,,7,0,"Bombers S23",435,0,0,14,5,3,2,1,0,0,3,0,0,0,15,5,2,0,2,0,0,6,0,0,0,
436,5,6272,"05/19/23 00:00:00",1,,6,1,"Stars S23",438,0,0,6,1,2,0,2,1,0,0,0,0,0,21,3,5,3,3,2,5,0,0,0,0,
436,6,6274,"05/24/23 00:00:00",1,,7,1,"Roadrunners S23",437,0,0,8,1,1,2,3,0,0,1,0,0,0,25,2,2,2,4,5,0,10,0,0,0,
436,7,6280,"05/26/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,14,2,5,4,3,0,0,0,0,0,0,21,4,4,5,4,1,3,0,0,0,0,
436,8,6294,"06/02/23 00:00:00",1,"Everglades 2 Jun 2023  G-29",7,1,"Team USA S23",441,0,0,13,2,5,0,2,2,0,2,0,0,0,24,5,0,5,5,5,4,0,0,0,0,
436,9,6297,"06/07/23 00:00:00",1,,7,0,"Sultans S23",439,0,0,5,0,0,1,1,0,3,0,0,0,0,10,2,2,2,0,4,0,0,0,0,0,
436,10,6304,"06/09/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,13,0,2,3,2,4,2,0,0,0,0,6,1,1,0,0,1,2,1,0,0,0,
436,11,6311,"06/14/23 00:00:00",1,,7,0,"Stars S23",438,0,0,13,5,0,0,0,1,0,7,0,0,0,10,0,0,0,1,4,5,0,0,0,0,
436,12,6319,"06/16/23 00:00:00",1,,7,0,"Roadrunners S23",437,0,0,18,3,0,3,2,2,5,3,0,0,0,16,1,5,3,0,0,5,2,0,0,0,
436,13,6323,"06/28/23 00:00:00",1,,6,0,"Team USA S23",441,0,0,9,2,0,0,4,3,0,0,0,0,0,25,3,5,4,5,6,2,0,0,0,0,
436,14,6331,"06/30/23 00:00:00",1,,7,0,"Sultans S23",439,0,0,15,5,5,2,0,3,0,0,0,0,0,16,5,4,0,1,1,2,3,0,0,0,
436,15,6338,"07/07/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,18,5,0,2,0,5,6,0,0,0,0,10,0,0,4,2,2,2,0,0,0,0,
436,16,6342,"07/12/23 00:00:00",1,,7,1,"Stars S23",438,0,0,5,2,0,0,2,1,0,0,0,0,0,15,5,0,1,0,4,1,4,0,0,0,
436,17,6348,"07/14/23 00:00:00",1,,7,1,"Roadrunners S23",437,0,0,21,5,5,3,5,3,0,0,0,0,0,20,2,4,5,0,1,4,4,0,0,0,
437,1,6239,"05/03/23 00:00:00",1,"3 May 23   (2)",7,0,"Sultans S23",439,0,0,19,2,1,5,0,5,3,3,0,0,0,10,1,0,0,5,1,0,3,0,0,0,
437,2,6246,"05/05/23 00:00:00",1,"Everglades",7,1,"Wolverines S23",440,0,0,20,0,1,5,5,5,0,4,0,0,0,22,5,3,2,4,6,2,0,0,0,0,
437,3,6253,"05/10/23 00:00:00",1,,7,0,"Stars S23",438,0,0,14,0,0,0,4,1,2,7,0,0,0,17,1,1,5,5,1,4,0,0,0,0,
437,4,6260,"05/12/23 00:00:00",1,,6,1,"Team USA S23",441,0,0,5,0,4,0,0,1,0,0,0,0,0,21,1,0,5,5,5,5,0,0,0,0,
437,5,6268,"05/19/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,17,5,4,1,5,1,1,0,0,0,0,14,1,5,5,0,0,2,1,0,0,0,
437,6,6273,"05/24/23 00:00:00",1,,7,0,"Giants S23",436,0,0,25,2,2,2,4,5,0,10,0,0,0,8,1,1,2,3,0,0,1,0,0,0,
437,7,6284,"05/26/23 00:00:00",1,,8,1,"Sultans S23",439,0,0,21,4,5,1,0,4,1,0,6,0,0,20,3,4,0,1,2,5,0,5,0,0,
437,8,6285,"05/31/23 00:00:00",1,"Everglades 31 Mar 2023   (25)",8,0,"Wolverines S23",440,0,0,27,2,4,3,3,5,2,2,6,0,0,23,5,1,5,2,2,2,4,2,0,0,
437,9,6292,"06/02/23 00:00:00",1,"Everglades 2 Jun 2023 G-28",7,1,"Stars S23",438,0,0,22,2,5,5,5,3,2,0,0,0,0,18,5,3,0,2,4,3,1,0,0,0,
437,10,6299,"06/07/23 00:00:00",1,,8,0,"Team USA S23",441,0,0,11,5,0,3,0,0,2,0,1,0,0,12,0,1,4,0,0,2,3,2,0,0,
437,11,6313,"06/14/23 00:00:00",1,,7,0,"Bombers S23",435,0,0,16,3,0,5,0,0,0,8,0,0,0,12,3,0,1,0,5,3,0,0,0,0,
437,12,6320,"06/16/23 00:00:00",1,,7,1,"Giants S23",436,0,0,16,1,5,3,0,0,5,2,0,0,0,18,3,0,3,2,2,5,3,0,0,0,
437,13,6326,"06/28/23 00:00:00",1,,7,1,"Stars S23",438,0,0,15,2,1,1,2,3,5,1,0,0,0,14,1,1,2,0,5,2,3,0,0,0,
437,14,6328,"06/30/23 00:00:00",1,,7,1,"Team USA S23",441,0,0,12,3,0,2,4,1,2,0,0,0,0,23,5,1,5,6,3,3,0,0,0,0,
437,15,6340,"07/12/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,14,2,1,1,5,0,5,0,0,0,0,5,0,1,1,1,0,2,0,0,0,0,
437,16,6347,"07/14/23 00:00:00",1,,7,0,"Giants S23",436,0,0,20,2,4,5,0,1,4,4,0,0,0,21,5,5,3,5,3,0,0,0,0,0,
438,1,6244,"05/05/23 00:00:00",1,"Everglades",7,1,"Team USA S23",441,0,0,18,3,2,2,5,0,5,1,0,0,0,17,5,1,1,2,0,1,7,0,0,0,
438,2,6254,"05/10/23 00:00:00",1,,7,1,"Roadrunners S23",437,0,0,17,1,1,5,5,1,4,0,0,0,0,14,0,0,4,1,0,2,7,0,0,0,
438,3,6256,"05/12/23 00:00:00",1,,7,0,"Bombers S23",435,0,0,14,2,4,2,0,1,5,0,0,0,0,16,2,0,1,2,5,4,2,0,0,0,
438,4,6264,"05/17/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,8,1,0,0,0,5,0,2,0,0,0,18,5,0,4,2,1,6,0,0,0,0,
438,5,6271,"05/19/23 00:00:00",2,,6,0,"Giants S23",436,0,0,21,3,5,3,3,2,5,0,0,0,0,6,1,2,0,2,1,0,0,0,0,0,
438,6,6275,"05/24/23 00:00:00",1,,8,0,"Sultans S23",439,0,0,15,2,5,1,5,0,0,1,1,0,0,16,5,0,2,0,3,0,4,2,0,0,
438,7,6287,"05/31/23 00:00:00",1,"Everglades 31 Mar 2023  (26)",7,0,"Team USA S23",441,0,0,17,5,2,1,0,4,4,1,0,0,0,7,0,0,5,0,2,0,0,0,0,0,
438,8,6291,"06/02/23 00:00:00",1,"Everglades 2 Jun 2023 G-28",7,0,"Roadrunners S23",437,0,0,18,5,3,0,2,4,3,1,0,0,0,22,2,5,5,5,3,2,0,0,0,0,
438,9,6302,"06/07/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,8,2,0,0,2,3,1,0,0,0,0,15,1,4,3,0,5,2,0,0,0,0,
438,10,6305,"06/09/23 00:00:00",1,,7,0,"Wolverines S23",440,0,0,21,2,1,4,5,1,0,8,0,0,0,19,3,0,2,2,5,5,2,0,0,0,
438,11,6312,"06/14/23 00:00:00",1,,7,1,"Giants S23",436,0,0,10,0,0,0,1,4,5,0,0,0,0,13,5,0,0,0,1,0,7,0,0,0,
438,12,6316,"06/16/23 00:00:00",1,,7,1,"Sultans S23",439,0,0,10,2,0,3,2,2,1,0,0,0,0,17,4,0,0,3,2,0,8,0,0,0,
438,13,6325,"06/28/23 00:00:00",1,,7,0,"Roadrunners S23",437,0,0,14,1,1,2,0,5,2,3,0,0,0,15,2,1,1,2,3,5,1,0,0,0,
438,14,6329,"06/30/23 00:00:00",1,,7,0,"Bombers S23",435,0,0,25,3,5,3,4,5,5,0,0,0,0,13,0,0,0,2,8,3,0,0,0,0,
438,15,6334,"07/07/23 00:00:00",2,,7,1,"Wolverines S23",440,0,0,12,0,1,0,0,7,4,0,0,0,0,16,2,5,5,1,1,1,1,0,0,0,
438,16,6341,"07/12/23 00:00:00",1,,7,0,"Giants S23",436,0,0,15,5,0,1,0,4,1,4,0,0,0,5,2,0,0,2,1,0,0,0,0,0,
438,17,6350,"07/14/23 00:00:00",1,,7,1,"Sultans S23",439,0,0,8,1,0,2,0,0,2,3,0,0,0,15,0,2,4,1,2,1,5,0,0,0,
439,1,6240,"05/03/23 00:00:00",1,"3 May 23   (2)",7,1,"Roadrunners S23",437,0,0,10,1,0,0,5,1,0,3,0,0,0,19,2,1,5,0,5,3,3,0,0,0,
439,2,6247,"05/05/23 00:00:00",1,"Everglades",7,0,"Bombers S23",435,0,0,15,2,0,4,5,0,4,0,0,0,0,13,0,3,4,0,3,2,1,0,0,0,
439,3,6250,"05/10/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,10,1,4,0,1,2,0,2,0,0,0,20,1,5,5,3,1,5,0,0,0,0,
439,4,6257,"05/12/23 00:00:00",1,,7,0,"Giants S23",436,0,0,16,5,2,0,2,1,5,1,0,0,0,14,4,0,3,3,2,2,0,0,0,0,
439,5,6261,"05/17/23 00:00:00",1,,7,0,"Team USA S23",441,0,0,8,0,0,5,0,0,1,2,0,0,0,20,5,0,4,5,1,5,0,0,0,0,
439,6,6276,"05/24/23 00:00:00",1,,8,1,"Stars S23",438,0,0,16,5,0,2,0,3,0,4,2,0,0,15,2,5,1,5,0,0,1,1,0,0,
439,7,6283,"05/26/23 00:00:00",1,,8,0,"Roadrunners S23",437,0,0,20,3,4,0,1,2,5,0,5,0,0,21,4,5,1,0,4,1,0,6,0,0,
439,8,6290,"05/31/23 00:00:00",1,"Everglades 31 Mar 2023  (27)",7,1,"Bombers S23",435,0,0,10,0,3,0,3,3,0,1,0,0,0,9,0,2,1,1,3,1,1,0,0,0,
439,9,6295,"06/02/23 00:00:00",1,"Evewrglades 2 Jun 2023  G-30",7,0,"Wolverines S23",440,0,0,8,0,3,0,1,3,0,1,0,0,0,13,4,0,1,5,0,3,0,0,0,0,
439,10,6298,"06/07/23 00:00:00",1,,7,1,"Giants S23",436,0,0,10,2,2,2,0,4,0,0,0,0,0,5,0,0,1,1,0,3,0,0,0,0,
439,11,6308,"06/09/23 00:00:00",1,,7,1,"Team USA S23",441,0,0,13,3,0,0,0,3,5,2,0,0,0,12,0,2,4,5,0,1,0,0,0,0,
439,12,6315,"06/16/23 00:00:00",1,,7,0,"Stars S23",438,0,0,17,4,0,0,3,2,0,8,0,0,0,10,2,0,3,2,2,1,0,0,0,0,
439,13,6321,"06/28/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,11,5,2,3,0,0,0,1,0,0,0,24,5,5,4,5,5,0,0,0,0,0,
439,14,6332,"06/30/23 00:00:00",1,,7,1,"Giants S23",436,0,0,16,5,4,0,1,1,2,3,0,0,0,15,5,5,2,0,3,0,0,0,0,0,
439,15,6335,"07/07/23 00:00:00",1,,7,0,"Team USA S23",441,0,0,12,2,1,0,1,3,5,0,0,0,0,8,0,3,0,0,0,5,0,0,0,0,
439,16,6349,"07/14/23 00:00:00",1,,0,0,"Stars S23",438,0,0,15,0,2,4,1,2,1,5,0,0,0,8,1,0,2,0,0,2,3,0,0,0,
440,1,6238,"05/03/23 00:00:00",1,"3 mau 23   (1)",7,1,"Giants S23",436,0,0,21,5,1,5,0,5,5,0,0,0,0,11,0,0,2,2,3,3,1,0,0,0,
440,2,6245,"05/05/23 00:00:00",1,"Everglades",7,0,"Roadrunners S23",437,0,0,22,5,3,2,4,6,2,0,0,0,0,20,0,1,5,5,5,0,4,0,0,0,
440,3,6249,"05/10/23 00:00:00",1,,7,0,"Sultans S23",439,0,0,20,1,5,5,3,1,5,0,0,0,0,10,1,4,0,1,2,0,2,0,0,0,
440,4,6263,"05/17/23 00:00:00",1,,7,0,"Stars S23",438,0,0,18,5,0,4,2,1,6,0,0,0,0,8,1,0,0,0,5,0,2,0,0,0,
440,5,6270,"05/19/23 00:00:00",1,,7,1,"Team USA S23",441,0,0,22,5,0,5,2,5,5,0,0,0,0,15,2,5,2,1,2,3,0,0,0,0,
440,6,6278,"05/24/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,15,5,5,0,0,1,4,0,0,0,0,12,1,4,2,3,0,0,2,0,0,0,
440,7,6279,"05/26/23 00:00:00",1,,7,0,"Giants S23",436,0,0,21,4,4,5,4,1,3,0,0,0,0,14,2,5,4,3,0,0,0,0,0,0,
440,8,6286,"05/31/23 00:00:00",1,"Everglades 31 Mar 2023   (25)",8,1,"Roadrunners S23",437,0,0,23,5,1,5,2,2,2,4,2,0,0,27,2,4,3,3,5,2,2,6,0,0,
440,9,6296,"06/02/23 00:00:00",1,"Evewrglades 2 Jun 2023  G-30",7,1,"Sultans S23",439,0,0,13,4,0,1,5,0,3,0,0,0,0,8,0,3,0,1,3,0,1,0,0,0,
440,10,6306,"06/09/23 00:00:00",1,,7,1,"Stars S23",438,0,0,19,3,0,2,2,5,5,2,0,0,0,21,2,1,4,5,1,0,8,0,0,0,
440,11,6309,"06/14/23 00:00:00",1,,7,0,"Team USA S23",441,0,0,7,0,0,0,0,5,0,2,0,0,0,9,0,1,3,2,0,3,0,0,0,0,
440,12,6317,"06/16/23 00:00:00",1,,7,0,"Bombers S23",435,0,0,17,5,0,3,4,1,4,0,0,0,0,15,5,0,0,5,0,5,0,0,0,0,
440,13,6322,"06/28/23 00:00:00",1,,7,0,"Sultans S23",439,0,0,24,5,5,4,5,5,0,0,0,0,0,11,5,2,3,0,0,1,0,0,0,0,
440,14,6333,"07/07/23 00:00:00",1,,7,0,"Stars S23",438,0,0,16,2,5,5,1,1,1,1,0,0,0,12,0,1,0,0,7,4,0,0,0,0,
440,15,6343,"07/12/23 00:00:00",1,,7,0,"Team USA S23",441,0,0,17,4,4,2,4,2,1,0,0,0,0,10,4,0,1,5,0,0,0,0,0,0,
440,16,6346,"07/14/23 00:00:00",1,,7,1,"Bombers S23",435,0,0,11,1,1,3,6,0,0,0,0,0,0,16,2,1,5,1,5,0,2,0,0,0,
441,1,6242,"05/03/23 00:00:00",1,"3 May 23   (3)",7,1,"Bombers S23",435,0,0,12,2,0,3,2,4,1,0,0,0,0,10,0,5,2,1,0,1,1,0,0,0,
441,2,6243,"05/05/23 00:00:00",1,"Everglades",7,0,"Stars S23",438,0,0,17,5,1,1,2,0,1,7,0,0,0,18,3,2,2,5,0,5,1,0,0,0,
441,3,6252,"05/10/23 00:00:00",1,,7,1,"Giants S23",436,0,0,17,4,0,3,0,5,5,0,0,0,0,13,5,0,1,4,1,1,1,0,0,0,
441,4,6259,"05/12/23 00:00:00",1,,6,0,"Roadrunners S23",437,0,0,21,1,0,5,5,5,5,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,
441,5,6262,"05/17/23 00:00:00",1,,7,1,"Sultans S23",439,0,0,20,5,0,4,5,1,5,0,0,0,0,8,0,0,5,0,0,1,2,0,0,0,
441,6,6269,"05/19/23 00:00:00",1,,7,0,"Wolverines S23",440,0,0,15,2,5,2,1,2,3,0,0,0,0,22,5,0,5,2,5,5,0,0,0,0,
441,7,6281,"05/26/23 00:00:00",1,,7,0,"Bombers S23",435,0,0,15,5,0,5,1,2,2,0,0,0,0,16,3,2,2,1,1,5,2,0,0,0,
441,8,6288,"05/31/23 00:00:00",1,"Everglades 31 Mar 2023  (26)",7,1,"Stars S23",438,0,0,7,0,0,5,0,2,0,0,0,0,0,17,5,2,1,0,4,4,1,0,0,0,
441,9,6293,"06/02/23 00:00:00",1,"Everglades 2 Jun 2023  G-29",7,0,"Giants S23",436,0,0,24,5,0,5,5,5,4,0,0,0,0,13,2,5,0,2,2,0,2,0,0,0,
441,10,6300,"06/07/23 00:00:00",1,,8,1,"Roadrunners S23",437,0,0,12,0,1,4,0,0,2,3,2,0,0,11,5,0,3,0,0,2,0,1,0,0,
441,11,6307,"06/09/23 00:00:00",1,,7,0,"Sultans S23",439,0,0,12,0,2,4,5,0,1,0,0,0,0,13,3,0,0,0,3,5,2,0,0,0,
441,12,6310,"06/14/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,9,0,1,3,2,0,3,0,0,0,0,7,0,0,0,0,5,0,2,0,0,0,
441,13,6324,"06/28/23 00:00:00",1,,6,1,"Giants S23",436,0,0,25,3,5,4,5,6,2,0,0,0,0,9,2,0,0,4,3,0,0,0,0,0,
441,14,6327,"06/30/23 00:00:00",1,,7,0,"Roadrunners S23",437,0,0,23,5,1,5,6,3,3,0,0,0,0,12,3,0,2,4,1,2,0,0,0,0,
441,15,6336,"07/07/23 00:00:00",1,,7,1,"Sultans S23",439,0,0,8,0,3,0,0,0,5,0,0,0,0,12,2,1,0,1,3,5,0,0,0,0,
441,16,6344,"07/12/23 00:00:00",1,,7,1,"Wolverines S23",440,0,0,10,4,0,1,5,0,0,0,0,0,0,17,4,4,2,4,2,1,0,0,0,0,
442,1,6351,"01/11/08 00:00:00",1,"Saddlebrook",0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,1,6352,"01/11/08 00:00:00",1,"Saddlebrook",0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
444,1,6353,"09/07/08 00:00:00",1,"Saddlebrook",0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
445,1,6354,"09/07/08 00:00:00",1,"Saddlebrook",0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
446,1,6355,"09/07/08 00:00:00",1,"Saddlebrook",0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
447,1,6367,"09/06/23 00:00:00",1,"Saddlebrook 6 sep 2023",8,1,"Bombers F23",449,0,0,17,3,5,3,4,0,0,0,2,0,0,16,0,2,5,5,0,3,0,1,0,0,
447,2,6383,"09/13/23 00:00:00",1,"SAD",7,1,"Diamond Dawgs F23",451,0,0,14,5,1,3,1,0,2,2,0,0,0,19,2,3,1,5,2,1,5,0,0,0,
447,3,6390,"09/15/23 00:00:00",1,"9-15-23 1030 Sasddlebrook 4",7,1,"Road Runners F23",455,0,0,4,0,0,0,2,2,0,0,0,0,0,15,5,3,1,4,2,0,0,0,0,0,
447,4,6408,"09/20/23 00:00:00",1,"SAD",7,0,"Team USA F23",458,0,0,11,0,2,4,5,0,0,0,0,0,0,14,2,2,2,0,2,6,0,0,0,0,
447,5,6416,"09/22/23 00:00:00",1,"SAS",0,0,"Sultans F23",457,0,0,12,5,1,0,2,0,4,0,0,0,0,9,3,0,1,1,3,0,1,0,0,0,
